node,in_degree,out_degree,in_degree_centrality,out_degree_centrality,degree_centrality,pagerank,betweenness_centrality,closeness_centrality,entropy
Rose-ringed Parakeet,1,27,0.00021781746896101068,0.0058810716619472885,0.0060988891309082995,3.73351532125539e-05,8.71939659035948e-06,0.2538552785943416,2.6464393446710153
Star Trek  The Original Series,3,7,0.000653452406883032,0.0015247222827270749,0.0021781746896101066,4.94004382617247e-05,9.795332033535142e-06,0.25619986974844555,2.296316830826212
Society of Merchant Venturers,2,16,0.00043563493792202136,0.003485079503376171,0.003920714441298192,4.055189160682172e-05,6.4279514565710885e-06,0.252149111561039,2.4729055953200554
Peaceful coexistence,1,15,0.00021781746896101068,0.0032672620344151603,0.003485079503376171,3.672765534888376e-05,8.473376528148073e-07,0.28131596023699934,2.8729055953200553
Shenzhou 6,3,34,0.000653452406883032,0.007405793944674363,0.008059246351557395,6.0574046622674315e-05,0.0004725227567151245,0.32511796228555045,2.4364823836654383
Pere Marquette 1225,0,1,0.0,0.00021781746896101068,0.00021781746896101068,3.2710390395592254e-05,0.0,0.0,0.0
Perfect number,1,4,0.00021781746896101068,0.0008712698758440427,0.0010890873448050533,4.3885201633143285e-05,0.0,0.23177084631638542,1.4516607643577664
Periodic table (large version),1,118,0.00021781746896101068,0.02570246133739926,0.02592027880636027,3.683996603729245e-05,0.0,0.25614251905848,3.169925001442312
Yagan,1,19,0.00021781746896101068,0.004138531910259203,0.004356349379220213,3.714962213413337e-05,3.9082917496832235e-06,0.2570054844772856,2.321928094887362
Phenylketonuria,0,9,0.0,0.001960357220649096,0.001960357220649096,3.2710390395592254e-05,0.0,0.0,0.0
Phineas Gage,0,3,0.0,0.000653452406883032,0.000653452406883032,3.2710390395592254e-05,0.0,0.0,0.0
Phla-Pherá languages,0,5,0.0,0.0010890873448050533,0.0010890873448050533,3.2710390395592254e-05,0.0,0.0,0.0
Phosphorus trichloride,3,10,0.000653452406883032,0.0021781746896101066,0.0028316270964931388,5.118318173375737e-05,1.2456770555504199e-05,0.26292570502389584,1.2987949406953985
Phosphoryl chloride,0,7,0.0,0.0015247222827270749,0.0015247222827270749,3.2710390395592254e-05,0.0,0.0,0.0
Wave–particle duality,1,25,0.00021781746896101068,0.005445436724025267,0.0056632541929862775,4.548648389915922e-05,1.91272559275514e-06,0.25614251905848,2.846439344671015
Photosynthetic reaction centre,1,15,0.00021781746896101068,0.0032672620344151603,0.003485079503376171,5.7472730730665655e-05,9.035497148253119e-07,0.2733359613649435,2.565448371820825
Photovoltaic array,0,13,0.0,0.0028316270964931388,0.0028316270964931388,3.2710390395592254e-05,0.0,0.0,0.0
Pied Avocet,0,18,0.0,0.003920714441298192,0.003920714441298192,3.2710390395592254e-05,0.0,0.0,0.0
Plains Zebra,1,12,0.00021781746896101068,0.002613809627532128,0.0028316270964931388,4.052633741934693e-05,5.073350116495057e-07,0.24102215234628643,2.23345859334435
Proxima Centauri,3,6,0.000653452406883032,0.001306904813766064,0.001960357220649096,5.004465416086764e-05,5.610031764809609e-06,0.2602792535146988,2.480167084245812
Safflower,3,13,0.000653452406883032,0.0028316270964931388,0.003485079503376171,5.425418502175218e-05,9.805946211601139e-06,0.2858487804806382,2.3720861536498807
Plant cell,0,5,0.0,0.0010890873448050533,0.0010890873448050533,3.2710390395592254e-05,0.0,0.0,1.4488156357251842
Plateosaurus,0,22,0.0,0.004791984317142235,0.004791984317142235,3.2710390395592254e-05,0.0,0.0,0.0
Uluru,1,4,0.00021781746896101068,0.0008712698758440427,0.0010890873448050533,3.400112940673883e-05,4.681487759091562e-07,0.20672104570958763,0.0
Ringed Plover,1,13,0.00021781746896101068,0.0028316270964931388,0.0030494445654541498,3.9262515404253996e-05,4.082927070218345e-05,0.2076400976752701,2.7783563161781264
Tufted Duck,1,14,0.00021781746896101068,0.0030494445654541498,0.0032672620344151603,3.421782557099632e-05,1.7245591647524618e-06,0.15592991084577315,2.556656707462822
Poison gas in World War I,2,36,0.00043563493792202136,0.007841428882596384,0.008277063820518406,6.138768796958263e-05,4.4479726603975486e-05,0.3257195184355237,3.505882000171575
Polish–Muscovite War (1605–1618),0,23,0.0,0.005009801786103245,0.005009801786103245,3.2710390395592254e-05,0.0,0.0,0.0
Stanisław Koniecpolski,3,15,0.000653452406883032,0.0032672620344151603,0.003920714441298192,3.903143418255564e-05,2.0708532560878075e-06,0.2629106021630179,1.0
Political integration of India,1,30,0.00021781746896101068,0.006534524068830321,0.006752341537791331,3.4342133375582006e-05,7.793885845051114e-06,0.2126567241116935,1.521928094887362
Pop Idol,0,2,0.0,0.00043563493792202136,0.00043563493792202136,3.2710390395592254e-05,0.0,0.0,0.0
Population history of American indigenous peoples,1,24,0.00021781746896101068,0.005227619255064256,0.005445436724025267,3.7779799939865e-05,0.00022008078764190766,0.27062086401324303,2.863826390090815
Postman Pat,0,21,0.0,0.004574166848181224,0.004574166848181224,3.2710390395592254e-05,0.0,0.0,0.0
Working poor,1,3,0.00021781746896101068,0.000653452406883032,0.0008712698758440427,3.861683793231283e-05,3.124251978401702e-07,0.27648971082855983,1.4619011889093372
Prehistoric man,0,36,0.0,0.007841428882596384,0.007841428882596384,3.2710390395592254e-05,0.0,0.0,0.0
The Curious Incident of the Dog in the Night-time,1,14,0.00021781746896101068,0.0030494445654541498,0.0032672620344151603,4.3885201633143285e-05,6.981688778509998e-06,0.23178258333194812,3.0269868333592864
Primula,1,10,0.00021781746896101068,0.0021781746896101066,0.0023959921585711176,3.6414999008062426e-05,9.678351752119227e-07,0.2614986386937085,1.9056390622295665
Scent of a Woman,1,3,0.00021781746896101068,0.000653452406883032,0.0008712698758440427,3.6985452738695084e-05,6.024339874601051e-08,0.2518715976808265,1.4949188482339506
Pro Milone,0,1,0.0,0.00021781746896101068,0.00021781746896101068,3.2710390395592254e-05,0.0,0.0,0.0
Project MKULTRA,0,19,0.0,0.004138531910259203,0.004138531910259203,3.2710390395592254e-05,0.0,0.0,0.0
Psittacosaurus,0,29,0.0,0.00631670659986931,0.00631670659986931,3.2710390395592254e-05,0.0,0.0,0.0
Pygmy Hippopotamus,0,13,0.0,0.0028316270964931388,0.0028316270964931388,3.2710390395592254e-05,0.0,0.0,0.0
Quatermass and the Pit,1,29,0.00021781746896101068,0.00631670659986931,0.006534524068830321,3.483163993801652e-05,7.5420631984011335e-06,0.17582247514812457,2.25
Radhanite,0,40,0.0,0.008712698758440426,0.008712698758440426,3.2710390395592254e-05,0.0,0.0,0.0
Spacecraft propulsion,2,8,0.00043563493792202136,0.0017425397516880855,0.0021781746896101066,5.828307455130809e-05,1.5819660931202568e-05,0.27756280612831896,2.6771259518650283
Raising the Flag on Iwo Jima,0,14,0.0,0.0030494445654541498,0.0030494445654541498,3.2710390395592254e-05,0.0,0.0,1.5
Rebecca Helferich Clarke,0,16,0.0,0.003485079503376171,0.003485079503376171,3.2710390395592254e-05,0.0,0.0,0.0
Reed Bunting,0,9,0.0,0.001960357220649096,0.001960357220649096,3.2710390395592254e-05,0.0,0.0,0.0
Troop sleeper,1,6,0.00021781746896101068,0.001306904813766064,0.0015247222827270749,3.371874182518875e-05,1.2502725865405339e-07,0.2049621903656791,2.094856783548739
The Country Wife,3,9,0.000653452406883032,0.001960357220649096,0.002613809627532128,3.949741917222171e-05,9.165498788694902e-06,0.18383783881817004,2.75
Restoration literature,0,51,0.0,0.011108690917011544,0.011108690917011544,3.2710390395592254e-05,0.0,0.0,0.0
Shoshone National Forest,1,41,0.00021781746896101068,0.008930516227401437,0.009148333696362448,3.439161168651129e-05,3.558335094497681e-06,0.2349474191805338,2.0588138903312014
Revised Standard Version,0,5,0.0,0.0010890873448050533,0.0010890873448050533,3.2710390395592254e-05,0.0,0.0,0.0
Rhodium(III) chloride,1,7,0.00021781746896101068,0.0015247222827270749,0.0017425397516880855,3.493105269299512e-05,7.992196914190625e-08,0.22142183121551834,1.9182958340544896
Riesling,2,11,0.00043563493792202136,0.0023959921585711176,0.0028316270964931388,4.153505460259666e-05,2.998738281187538e-07,0.27929037546106783,2.0588138903312014
Severn crossing,1,4,0.00021781746896101068,0.0008712698758440427,0.0010890873448050533,4.020398240287527e-05,1.268976010829116e-07,0.25874897806862907,1.4833557549816876
Roan Antelope,0,8,0.0,0.0017425397516880855,0.0017425397516880855,3.2710390395592254e-05,0.0,0.0,0.0
Rock Bunting,0,12,0.0,0.002613809627532128,0.002613809627532128,3.2710390395592254e-05,0.0,0.0,0.0
Roman Vishniac,0,55,0.0,0.011979960792855588,0.011979960792855588,3.2710390395592254e-05,0.0,0.0,0.0
Rondane National Park,0,21,0.0,0.004574166848181224,0.004574166848181224,3.2710390395592254e-05,0.0,0.0,0.0
Royal Grammar School Worcester,0,16,0.0,0.003485079503376171,0.003485079503376171,3.2710390395592254e-05,0.0,0.0,0.0
S-mine,0,14,0.0,0.0030494445654541498,0.0030494445654541498,3.2710390395592254e-05,0.0,0.0,0.0
S. A. Andrée's Arctic balloon expedition of 1897,0,22,0.0,0.004791984317142235,0.004791984317142235,3.2710390395592254e-05,0.0,0.0,0.0
SD26,0,5,0.0,0.0010890873448050533,0.0010890873448050533,3.2710390395592254e-05,0.0,0.0,0.0
SR-71 Blackbird,3,20,0.000653452406883032,0.004356349379220213,0.005009801786103245,4.6221630281146864e-05,3.7561091458748156e-05,0.2738265434074771,2.9502120649147456
Samantha Smith,0,21,0.0,0.004574166848181224,0.004574166848181224,3.2710390395592254e-05,0.0,0.0,0.0
San Diego Electric Railway,2,8,0.00043563493792202136,0.0017425397516880855,0.0021781746896101066,3.9691143338415136e-05,1.1568304550452239e-06,0.2168171801542387,1.3709505944546687
San Diego and Arizona Railway,2,8,0.00043563493792202136,0.0017425397516880855,0.0021781746896101066,3.9691143338415136e-05,6.603913466830166e-07,0.2168171801542387,0.9182958340544896
San Francisco garter snake,0,9,0.0,0.001960357220649096,0.001960357220649096,3.2710390395592254e-05,0.0,0.0,0.0
Sand shark,0,5,0.0,0.0010890873448050533,0.0010890873448050533,3.2710390395592254e-05,0.0,0.0,0.0
Sandur,0,6,0.0,0.001306904813766064,0.001306904813766064,3.2710390395592254e-05,0.0,0.0,0.9182958340544896
Santamaría (volcano),0,11,0.0,0.0023959921585711176,0.0023959921585711176,3.2710390395592254e-05,0.0,0.0,1.0
Sasha (DJ),0,11,0.0,0.0023959921585711176,0.0023959921585711176,3.2710390395592254e-05,0.0,0.0,0.0
Sauropsid,0,16,0.0,0.003485079503376171,0.003485079503376171,3.2710390395592254e-05,0.0,0.0,0.0
Saxicola,0,4,0.0,0.0008712698758440427,0.0008712698758440427,3.2710390395592254e-05,0.0,0.0,0.0
Scanian (linguistics),0,9,0.0,0.001960357220649096,0.001960357220649096,3.2710390395592254e-05,0.0,0.0,0.0
Scelidosaurus,1,13,0.00021781746896101068,0.0028316270964931388,0.0030494445654541498,3.4536118116363596e-05,6.870800622086041e-07,0.2134003484267055,1.867633890971212
Schuttern Gospels,0,4,0.0,0.0008712698758440427,0.0008712698758440427,3.2710390395592254e-05,0.0,0.0,0.0
Scooby-Doo,3,12,0.000653452406883032,0.002613809627532128,0.0032672620344151603,4.519140614570368e-05,8.720798869205851e-05,0.2710856830760471,2.473572210040754
"Scotch College, Perth",0,23,0.0,0.005009801786103245,0.005009801786103245,3.2710390395592254e-05,0.0,0.0,0.0
Scott Special,0,9,0.0,0.001960357220649096,0.001960357220649096,3.2710390395592254e-05,0.0,0.0,0.0
Sears Catalog Home,0,13,0.0,0.0028316270964931388,0.0028316270964931388,3.2710390395592254e-05,0.0,0.0,0.0
Selena,1,10,0.00021781746896101068,0.0021781746896101066,0.0023959921585711176,3.3081732969201674e-05,4.1884547451964705e-07,0.19119473131943604,1.7709505944546686
Ziad Jarrah,1,25,0.00021781746896101068,0.005445436724025267,0.0056632541929862775,4.034470743384544e-05,2.6613119865789118e-06,0.284198116923687,1.584962500721156
Starship Troopers,1,26,0.00021781746896101068,0.0056632541929862775,0.0058810716619472885,3.410617908063379e-05,4.67409060686336e-06,0.20261224758990612,2.235926350629032
Shabo language,0,2,0.0,0.00043563493792202136,0.00043563493792202136,3.2710390395592254e-05,0.0,0.0,0.0
Zebra shark,1,9,0.00021781746896101068,0.001960357220649096,0.0021781746896101066,3.710683237912683e-05,1.650851461841803e-06,0.24489088673386727,2.7012425572756222
Sharon Tate,0,19,0.0,0.004138531910259203,0.004138531910259203,3.2710390395592254e-05,0.0,0.0,0.9182958340544896
Shenzhou spacecraft,1,6,0.00021781746896101068,0.001306904813766064,0.0015247222827270749,3.422262605288502e-05,2.667835975494677e-07,0.24527145774910128,2.2312702546075753
Space suit,1,10,0.00021781746896101068,0.0021781746896101066,0.0023959921585711176,3.422262605288502e-05,2.7444191612835357e-06,0.2452977476314904,2.791906961993308
Shigin,0,4,0.0,0.0008712698758440427,0.0008712698758440427,3.2710390395592254e-05,0.0,0.0,1.664497779200461
Shrimp farm,0,50,0.0,0.010890873448050535,0.010890873448050535,3.2710390395592254e-05,0.0,0.0,0.0
Sicilian Baroque,0,29,0.0,0.00631670659986931,0.00631670659986931,3.2710390395592254e-05,0.0,0.0,0.0
Sunset Boulevard (1950 film),1,16,0.00021781746896101068,0.003485079503376171,0.0037028969723371815,4.139464270482546e-05,8.23793011564747e-06,0.2300930360474552,2.725480556997868
Simca Vedette,0,8,0.0,0.0017425397516880855,0.0017425397516880855,3.2710390395592254e-05,0.0,0.0,0.0
Sino-German cooperation (1911-1941),0,25,0.0,0.005445436724025267,0.005445436724025267,3.2710390395592254e-05,0.0,0.0,0.0
Sino-Roman relations,0,28,0.0,0.0060988891309082995,0.0060988891309082995,3.2710390395592254e-05,0.0,0.0,0.0
Six-party talks concerning North Korea's nuclear program,0,11,0.0,0.0023959921585711176,0.0023959921585711176,3.2710390395592254e-05,0.0,0.0,0.0
Snaefell Mountain Railway,0,3,0.0,0.000653452406883032,0.000653452406883032,3.2710390395592254e-05,0.0,0.0,0.0
Snake charming,0,19,0.0,0.004138531910259203,0.004138531910259203,3.2710390395592254e-05,0.0,0.0,0.0
Soil profile,1,1,0.00021781746896101068,0.00021781746896101068,0.00043563493792202136,4.6769744477983464e-05,0.0,0.273075035681402,0.0
Southern Pacific 4449,0,7,0.0,0.0015247222827270749,0.0015247222827270749,3.2710390395592254e-05,0.0,0.0,0.0
Southern Rockhopper Penguin,0,15,0.0,0.0032672620344151603,0.0032672620344151603,3.2710390395592254e-05,0.0,0.0,0.0
Trapdoor spider,1,6,0.00021781746896101068,0.001306904813766064,0.0015247222827270749,4.196862744460264e-05,6.194793054344069e-07,0.2543348895896855,1.434549139995202
Spix's Macaw,0,7,0.0,0.0015247222827270749,0.0015247222827270749,3.2710390395592254e-05,0.0,0.0,0.0
Sponsorship Directdebit,0,2,0.0,0.00043563493792202136,0.00043563493792202136,3.2710390395592254e-05,0.0,0.0,0.0
Spotted Flycatcher,0,11,0.0,0.0023959921585711176,0.0023959921585711176,3.2710390395592254e-05,0.0,0.0,0.0
St Buryan,0,13,0.0,0.0028316270964931388,0.0028316270964931388,3.2710390395592254e-05,0.0,0.0,0.0
St Michael's Mount,0,13,0.0,0.0028316270964931388,0.0028316270964931388,3.2710390395592254e-05,0.0,0.0,0.0
Theatre in the round,1,12,0.00021781746896101068,0.002613809627532128,0.0028316270964931388,3.761351796141036e-05,8.353289214513989e-06,0.21289411940350617,2.8608462139487747
Stanisław Lem,0,19,0.0,0.004138531910259203,0.004138531910259203,3.2710390395592254e-05,0.0,0.0,0.0
StarCraft,0,7,0.0,0.0015247222827270749,0.0015247222827270749,3.2710390395592254e-05,0.0,0.0,1.657742726504889
Star Fox  Assault,0,8,0.0,0.0017425397516880855,0.0017425397516880855,3.2710390395592254e-05,0.0,0.0,0.0
Stephen Trigg,0,6,0.0,0.001306904813766064,0.001306904813766064,3.2710390395592254e-05,0.0,0.0,0.0
Steve Davis,0,11,0.0,0.0023959921585711176,0.0023959921585711176,3.2710390395592254e-05,0.0,0.0,0.0
Stickleback,0,6,0.0,0.001306904813766064,0.001306904813766064,3.2710390395592254e-05,0.0,0.0,1.0
Storm of October 1804,0,6,0.0,0.001306904813766064,0.001306904813766064,3.2710390395592254e-05,0.0,0.0,0.0
Stourbridge Lion,0,5,0.0,0.0010890873448050533,0.0010890873448050533,3.2710390395592254e-05,0.0,0.0,0.0
Struthiomimus,0,17,0.0,0.0037028969723371815,0.0037028969723371815,3.2710390395592254e-05,0.0,0.0,0.0
Suburbs of Johannesburg,0,20,0.0,0.004356349379220213,0.004356349379220213,3.2710390395592254e-05,0.0,0.0,0.9182958340544896
Sudanic languages,0,2,0.0,0.00043563493792202136,0.00043563493792202136,3.2710390395592254e-05,0.0,0.0,0.0
"Summer Hill, New South Wales",0,8,0.0,0.0017425397516880855,0.0017425397516880855,3.2710390395592254e-05,0.0,0.0,0.8112781244591328
Voynich manuscript,1,45,0.00021781746896101068,0.009801786103245481,0.01001960357220649,3.3988089578259436e-05,9.995822145188585e-06,0.23150122265216624,1.584962500721156
Sunol Water Temple,0,1,0.0,0.00021781746896101068,0.00021781746896101068,3.2710390395592254e-05,0.0,0.0,0.0
Sustainable forestry,0,3,0.0,0.000653452406883032,0.000653452406883032,3.2710390395592254e-05,0.0,0.0,0.0
Swedish allotment system,0,7,0.0,0.0015247222827270749,0.0015247222827270749,3.2710390395592254e-05,0.0,0.0,0.0
Swiss Federal Council,1,17,0.00021781746896101068,0.0037028969723371815,0.003920714441298192,6.178718963999396e-05,3.970219228413164e-05,0.30898607122500366,2.75
Swissair Flight 111,0,10,0.0,0.0021781746896101066,0.0021781746896101066,3.2710390395592254e-05,0.0,0.0,0.0
Sydney Riot of 1879,0,6,0.0,0.001306904813766064,0.001306904813766064,3.2710390395592254e-05,0.0,0.0,0.0
Sylvanus Morley,0,20,0.0,0.004356349379220213,0.004356349379220213,3.2710390395592254e-05,0.0,0.0,1.0
Yuri Knorosov,1,22,0.00021781746896101068,0.004791984317142235,0.005009801786103245,3.410058357960054e-05,2.615884387998579e-06,0.00021781746896101068,0.0
T. D. Judah,0,1,0.0,0.00021781746896101068,0.00021781746896101068,3.2710390395592254e-05,0.0,0.0,0.0
Tacitean studies,0,16,0.0,0.003485079503376171,0.003485079503376171,3.2710390395592254e-05,0.0,0.0,0.0
